verifier,scenario,feature,std_coef,odds_ratio,nonzero_freq,sign_consistency,median_coef
pyrat,combined,input_dim,0.31700836651351344,1.373014059218085,1.0,0.9833333333333333,0.32727336873785
pyrat,combined,output_dim,-0.35732971463428953,0.6995418105339974,1.0,1.0,-0.3225535316946571
pyrat,combined,n_param_total,0.24629561495280397,1.2792776912646846,1.0,1.0,0.2671071247121717
pyrat,combined,n_nodes,-0.329552261134796,0.7192456956006106,1.0,1.0,-0.35464080723638053
pyrat,combined,n_gemm_matmul,-0.030552583825438424,0.9699094291781438,1.0,0.85,-0.07192949879625325
pyrat,combined,n_conv,-0.05280853373243512,0.9485616126481194,1.0,0.8333333333333334,-0.054208939417508595
pyrat,combined,n_relu,-0.24240183715002797,0.7847407761890667,1.0,1.0,-0.2687023094434305
pyrat,combined,n_add,-0.07371192469777597,0.9289392597578732,1.0,1.0,-0.06124277605408887
pyrat,combined,n_mul,-0.06640105346334492,0.9357555010417475,1.0,1.0,-0.07123754493887201
pyrat,combined,n_softmax,-0.06640105346334492,0.9357555010417475,1.0,1.0,-0.07123754493887201
pyrat,combined,n_pow,0.35501209162906644,1.426197899233193,1.0,1.0,0.33627947391967067
pyrat,combined,graph_depth,-0.3684957688513328,0.6917741365911403,1.0,1.0,-0.3919301070570678
pyrat,combined,n_hidden_layers,-0.16681407697157533,0.8463569539579349,1.0,1.0,-0.19846941604918383
pyrat,combined,max_hidden_width,0.5312165453334162,1.701000394495441,1.0,1.0,0.5367185041485614
pyrat,combined,onnx_file_bytes,0.2520049148728914,1.286602360756366,1.0,1.0,0.2830511945044675
pyrat,combined,arch_MLP,-0.32278413144658813,0.7241301544260925,1.0,1.0,-0.28450399139273475
pyrat,combined,arch_CNN,0.17424205028645937,1.1903436539754757,1.0,0.95,0.14826890165523887
pyrat,combined,arch_ATTENTION,-0.06640105346334489,0.9357555010417475,1.0,1.0,-0.07123754493887202
pyrat,combined,arch_POLYNOMIAL,0.35501209162906655,1.4261978992331932,1.0,1.0,0.3362794739196714
pyrat,combined,arch_HYBRID,0.0,1.0,0.0,0.0,0.0
pyrat,combined,arch_OTHER,0.0,1.0,0.0,0.0,0.0
pyrat,combined,has_conv,0.17424205028645937,1.1903436539754757,1.0,0.95,0.14826890165523887
pyrat,combined,has_softmax,-0.06640105346334489,0.9357555010417475,1.0,1.0,-0.07123754493887202
pyrat,combined,has_add_residual,-0.08751053128329876,0.9162092227411843,1.0,1.0,-0.08232672313544148
pyrat,combined,has_pow,0.35501209162906655,1.4261978992331932,1.0,1.0,0.3362794739196714
pyrat,combined,margin_hat_min,-0.05026670944072298,0.9509757564622402,1.0,0.6833333333333333,-0.029799568332455076
pyrat,combined,g_ibp,0.8518484566491906,2.3439755872134214,1.0,1.0,0.7692475326906576
pyrat,combined,unstable_fraction,0.3638638399320289,1.43887828305453,1.0,0.9166666666666666,0.2711415825018725
pyrat,combined,a_tau,-0.15450132547348638,0.8568423564195186,1.0,0.7833333333333333,-0.13682142154244342
pyrat,combined,d_eff,0.345714818129905,1.4129995964861357,1.0,1.0,0.34385147701034746
